ID,NAME,IDCARD,BIRTHDAY,PROVINCE,ADDRESS,PHONE,EMAIL,PASSPORTID,JUNGUAN,BANKCARD,ZUOJI,NASHUI2,GONGSHANG,QIYE,PROFESSIONAL,COMPANY,JIAZHAO,CHEJIAHAO,CHEPAIHAO,XUEWEI,ZHENGJIANHAO
1213,塔盼颖,350206199806109006,1984-03-13,山西省高平市,安徽省阜阳市相城区雕庄朝阳花园02幢丙单元4140室,16670607056,rongchengbiao@xq2jn.shop,S95910353,参字第71059938号,6282875503298586002,0718-76509619,871308241195513296,640421198010505,85820787-0,细纱工,贵州省望谟县新屯办小米地村顺源魔芋种养殖专业合作社,350803662671,1EHL4GT85LTMC2635,蒙BW0YN9,结肠交搭跨越的恶性肿瘤,421224197612060550
1214,项汝妍,150121199209147187,1940-07-25,山西省中阳县,山西常州市鼓楼区陈度苑0幢甲单元046室,14586010122,lushuifeng@0v1li.site,S46303827,济字第76016155号,6202021934870763423,0473-55023749,79210522678886640C,131082812676719,50468246-3,铝制品制作工,英山县温泉镇小米畈自强互助脱贫种养专业合作社,220849034298,BD7KE9FR1WBAL6185,晋KSSBJK,沙门氏菌肠道感染,装字第21798304号
1215,牧含卉,532323195203025515,1953-03-10,云南省大关县,山东省德州市戚墅堰区丁堰街道小圆村26号,18300633770,yiruxue@jv7m4.net.cn,E80732143,参字第73563042号,6223396489869584770,0440-24239584,71360724957915761F,341300338139129,48066480-9,电子器件检验工,邯郸市永年区粒粒香小米加工厂,450878217574,ABZEHPDU8BABH6849,宁DAU5U7,神经性肌强直,S95684458
1216,赧禺昊,130826200010112405,2005-08-16,四川省丹棱县,江苏省无锡市亭湖区延陵东路749幢甲单元,18502343224,zhiyihan@qzj3a.shop,E45578542,广字第74706633号,6225771936735068578,0438-86446510,696401025819539403,320200537915765,44603697-2,插花员,上海小米个人形象设计室,530115913065,YK6WS5F84LTGD3127,贵BD28KG,家庭成员缺乏的问题,130804193904176749
1217,革迎南,110105195103072564,1984-08-01,喀什地区岳普湖县,安徽省合肥市亭湖区河苑家园33幢甲单元755室,13651305293,xinbinlin@ljzyl.shop,D71902871,海字第87370474号,6221049033026328187,0977-58868363,984113039200253796,230128505284118,02372044-9,橡胶炼胶工,绵阳小米家居有限公司,140824893445,XPHY3ZK9XC69D2706,皖SADA13,先天性主动脉瓣狭窄,后字第75044904号
1218,史不斜,630102194803050786,1983-12-22,山东省烟台市,安徽省镇江市相城区丽华8村86幢甲单元626室,13642746274,lanhanmei@rvyav.com.cn,D90532228,装字第73224177号,6231314175677062248,0539-39063646,04230523530455964B,370883269542480,32503300-3,文学、艺术研究人员,小米科技有限责任公司济南分公司,321046897355,URL78E9H7G51H9874,吉ECQTVJ,骨髓硬化,S64564680
1219,舜潇颖,41162719540115117X,1959-08-07,贵州省铜仁市,江苏省扬州市相城区新城尚东区62幢甲单元441441室,15729646448,danling@necay.shop,P28107965,兰字第92098068号,6221502630195078376,0771-67524453,41130406577916611A,511302626294515,08833887-3,其他印染人员,济南市历城区西山小米专业合作社,410580889171,V0ZTESY56YRH39307,川RVW3TV,先天性输尿管开口移位,500241198004248074
1220,悟雪曼,140303198005242168,1981-01-03,青海省河南县,山东省常州市戚墅堰区丁堰镇芳渚村委段家塘63号,18979681299,yuchanling@gdomf.cn,S58480008,广字第63584125号,6258002910118584875,0432-46860647,00110115022168333G,230802174602497,58420767-X,火法冶炼工,邢台县郁秋小米加工厂,441600102237,KLPSJM5V6T6HF4289,辽H1B0N0,外翻足,E96405467
1221,纵孤菱,37112219530731353X,1961-11-15,湖南省邵阳市,安徽省零安市亭湖区牌楼巷541号63587,14525427934,kumanying@aupep.net,E72677201,海字第13544261号,6228101337705164460,0564-25779578,47350403589469516R,411300142912579,99906888-6,其他美术品制作人员,小米科技有限责任公司济南分公司,220773904787,MCYW0ABR0C62F2658,粤KRA15E,胆绞痛,空字第35507276号
1222,赛曼容,140429194504033046,1991-08-25,广东省深圳市,安徽省零安市鼓楼区勤业新村959幢丁单元6941室,15783454508,chengrujie@dsdmh.mobi,P72370954,济字第74946093号,4063654915967325103,0883-59398441,44360731618130223M,530826133140194,54069346-9,书记员,北京小米电子产品有限公司,421284793310,XACG08U2XMXGW6450,沪C40N14,光化性唇炎,海字第27149187号
1223,石湘文,542228197305112457,1940-12-13,广东省佛山市,吉林省通化市黄朗名园52栋99545号,13610989597,liuefu@mc86s.site,G44755835,装字第02561220号,6214877004593037586,0631-83513598,12411726570448053N,340721537932993,38449355-2,食醋制作工,山西沁州黄小米（集团）沁县小米加工有限公司,533126918095,BW47DP0J167LC2164,桂ED2WUC,延髓背外侧综合征,G91491729
1224,敏漫丽,532624195903234863,1952-01-25,湖南省沅江市,安徽省零安市亭湖区牌楼巷69号33067,18429517625,pixiangting@ew80k.top,D94553143,沈字第12069924号,6217862436685409747,0668-53554927,19350900078779154T,520203606577952,89072785-X,其他洗染织补人员,正安县小米庄益康生态农业园林发展有限公司,231202571411,EDZLB43X864JV8231,新CPNF3K,先天性喉蹼,S94368972
1225,鄂剑封,210505196711268747,1995-04-15,陕西省白水县,安徽省合肥市相城区华润国际4幢025室,18729167452,shuchiwen@019ec.shop,D23079586,北字第01103554号,6221787347141482091,0429-53403844,32430682362572167K,310200605262934,74257004-5,栲胶生产工,厦门喵小米生态科技有限公司,451289830685,SCVJ2PBU05J2B7056,陕D4QX71,股骨髁骨折,210903196212086892
1226,顾湘萍,142325196606028010,1959-10-21,湖南省祁阳县,宁夏省常州市亭湖区横山桥镇领秀江南70幢乙单元0416室,16685344261,lingbiyong@dkdph.mobi,G46373967,空字第12005949号,6250506013735046440,0566-67486978,275226224741247708,421101838663710,23040084-3,广告设计人员,亳州市小米椒商贸有限公司,620962951623,Z1CJA8KB7C0AT6581,鲁RAG08L,胎盘粘连伴出血,济字第04879588号
1227,凭妃艳,150222195009087312,1977-10-10,福建省三明市,甘肃省常州市武警去湖塘镇新城域花园417幢丁单元688室,15954721511,mujinlian@smseg.cn,S26707561,后字第66655677号,6210295299214468523,0373-98065757,663403028329003213,513229555110700,95776243-1,其他生物技术制药品人员,巨鹿县令年小米加工厂,232781207638,6EH07BS95EJ7L2751,鄂JY45UU,小肠血管瘤,海字第33115569号
1228,圣汝洁,410727194106251389,1951-02-20,广东省化州市,河南省河南省常州市相城区采菱公寓40幢乙单元788室,14666034620,muli@twp5o.shop,D09836344,沈字第94073575号,6253527262988535984,0901-54059289,79130637919995434R,140824339643944,25075996-8,木、竹材加工工程技术人员,小米通讯技术有限公司洛阳分公司,500159036224,HS19CBF87TXB17968,黑EJ11MA,髋骨良性肿瘤,S41178253
1229,朴雅绿,330282194406119985,1935-11-24,云南省红河州,江苏省常州市新北区前桥新村03幢甲单元41041室,14642022915,duanganxueqiao@nyflp.site,G97310492,南字第57209157号,4367380530833561223,0799-34905728,56230622106348898D,320703195473622,44873987-4,无损检测员,藁城区晨川小米加工厂,230426024875,V4EAXU8C1TT814528,甘GU1E96,子宫颈水肿,政字第44116641号
1230,能湘莹,330382197904026836,1961-05-11,江西省鹰潭市,江苏省常州市相城区茶山街道丽华村委虞家村50号,15704503818,duxuezhen@oeqap.net,G67772682,海字第81676986号,6283897543249039604,0751-38815063,52520381310419043W,350802811245155,87889608-7,球拍、球网制作工,界首市小米装饰工程有限公司,150131008678,7V60KTUM4PAUW3847,豫J5L3LT,钩虫病,360881197102106670
1231,南宫妃玉,34118219470828916X,1982-07-25,海南省儋州市,江苏省常州市相城区茶山街道丽华村委虞家村04号,14829904129,cunrujie@0fd5u.net.cn,G79116678,装字第99610436号,6251049924612976081,0888-83716607,801306259130076340,140212533685673,76985734-5,重冶备料工,杭州小米实业有限公司,340124936305,BJ75EXCA389AG2641,豫S9A0KF,恐惧性震颤,P14347756
1232,声沅婷,440203198705015914,1969-10-06,河南省光山县,河南省常州市相城区朝阳花园60幢7号,15028249530,baohanbo@o37du.com.cn,P45957535,沈字第07489303号,6229429064398942134,0888-28952941,222101014064722701,410401246954691,20267932-2,盐酸生产工,德州小米机床工具有限公司,430506522027,LAUEGY5H2HKGD1876,皖L4CT12,面部挫裂伤伴感染,330109197411208932
1233,潘霆倩,340304195810252238,1945-08-07,黑龙江省七台河市,江苏省常州市鼓楼区清潭嘉苑414幢乙单元027室,18858711639,qiaobingqian@jpqyj.site,P59101564,济字第80329639号,9555904501464167046,0413-24892610,36440403076902691D,522628539209353,05094874-8,摄影记者,云南小米粒餐饮管理有限公司,210882300838,MJ3B7K8G41JX35283,鲁J1NZVM,皮肤淀粉样变性,装字第76190256号
1234,吴洋婷,321321198206268839,1937-12-03,陕西省宝鸡市,安徽省阜阳市相城区雕庄朝阳花园45幢丙单元982室,15659340252,weipanling@q3ahd.shop,D35386687,北字第29530808号,6224784520974411265,0595-66557425,01440882203984145Y,440100158183949,57352486-4,播音员,深圳市小米园林花卉有限公司,140116110499,WG748AE371GE50471,湘LL70MX,药物性骨质疏松伴病理性骨折,D15070078
1235,萨佩琳,320206198602283475,1994-12-10,湖北省崇阳县,安徽省零安市鼓楼区勤业新村650幢丁单元41241室,18469589355,fukaiyi@0dkdt.shop,E11275548,装字第29512671号,6212990535588266074,0335-66197373,105002429774577680,230381648119797,75752659-X,飞机外场调试与维护工,杭州小米环境工程有限公司,652921747162,1P4KUL7T93LFS8023,鄂RWLTN1,颌骨骨质增生,南字第01476871号
1236,革娥娣,511325197206237318,1941-10-24,四川省石渠县,安徽省淮南市相城区崔堤半岛花园416幢甲单元38413室,17562844898,kebingqian@womzg.shop,S97975861,海字第55826550号,6250291622016228342,0467-57241040,42330701401701027D,150825643227302,93783323-9,其他合成药物制造人员,长沙小米熊医院有限公司,632347386672,97CD3A4V0E65S2170,鄂SR54DF,乳突结核,D54047857
1237,滕汝文,522632198306022346,1991-06-07,福建省上杭县,江苏省常州市相城区工人新村南86幢347室,14888123839,rangyan@p7y5f.net,S66770794,海字第37004834号,6224320363878305320,0437-74800240,35130530661701148B,341000232096402,52928463-X,水产养殖工程技术人员,小米科技有限责任公司广州分公司,452132890479,B3DVSHWTXXDB94357,鲁NN101J,肛门囊肿,513424199110057259
1238,党伟祥,452133198412156517,1958-07-15,黑龙江省茄子河区,安徽省零安市相城区茶山乡勤丰村委杨家村05号,18636538950,jicongan@5dx55.net,S16559692,空字第48677792号,6221705331164386040,0354-86839852,73532925266832368E,513423588720708,24870363-1,浆纱工,郧西县冬竹小米椒专业合作社,441724383570,203Z915FXM6256719,皖D8ZBTG,眼下颌发育不全,装字第60871539号
1239,展潇洁,430624195107168433,1982-11-20,福建省城厢区,甘肃省常州市亭湖区潞城镇嘉州枫景苑6幢乙单元094室,14505105192,baotingyu@34jsh.top,P92141192,南字第79305484号,6229911338770942002,0913-63850448,41320311367863354P,360427810015128,48078309-0,惯性器件装配工,小米球（厦门）服饰有限公司,370828016037,M72HFWCV8E8M54097,京EUC0DK,尿道球腺炎,P14671209
1240,尤夫秀,320324197112045355,1948-01-04,四川省成都市,江苏省常州市新北区前桥新村88幢甲单元207室,18227005393,jingmanmei@j4kj8.top,G83577072,装字第87674269号,6216674449754786275,0955-24593250,684201113119652434,140781812686098,74377763-8,其他针织人员,杭州数小米科技有限公司,220475994955,E3HAL42B9C8AD6248,鲁HLV0TR,遗传性肌病,广字第40850687号
1241,完潇文,43052819651109184X,1942-12-09,江西省南康区,宁夏省常州市亭湖区横山桥镇领秀江南415幢乙单元4741室,17121774718,yuanchudie@qbhjz.net,E39393305,后字第86343929号,6226849371009033924,0992-96906229,504306245704520050,445381470394553,40036643-1,冶炼风机工,深圳市田圈小米投资管理有限公司,370674402589,ZY9R7DC40LJ5S2953,陕FJBCHY,血吸虫性肝硬化,140822199306142014
1242,秋妃怡,650107194312128193,1986-05-11,林芝市波密县,安徽省零安市亭湖区牌楼巷97号62076,15274947463,guanyangtong@yo743.com,S98075587,参字第32886588号,6214806717211918673,0663-80039073,07532523777533860U,130324748956208,45778865-1,建（构）筑物防治工,深圳小米虫子科技有限公司,610649305357,VDEH3ZW017LWP1473,皖FKBF17,淋巴结增生,540121197905259194
1243,韶尔竹,320507195403195922,1987-01-18,甘肃省庆阳市,山西省扬州市亭湖区河苑家园65幢丁单元075室,14964940648,xinyean@33gxs.shop,D92351413,兰字第78041517号,9688096366126745663,0991-81938006,56522322519530166B,370612197294148,54308886-2,含水炸药制造工,小米科技有限责任公司深圳分公司,640104592351,T21UE9JM24C8L7019,琼CU45SJ,莫克莱尔骨软骨病幼年型,北字第89754132号
1244,公良默冉,231223196308134512,1978-07-08,黑龙江省南岗区,安徽省张家港市戚墅堰区工房北区95幢丙单元4162室,14876626525,changkaiyin@svuap.cn,G06524046,装字第12268928号,6231772696959220852,0598-55397398,12542336929710492A,371101598267473,34885854-2,火工品管理工,深圳市前海小米基金管理有限公司,431215897486,0AEG6W8B1F81J5072,云PAD16R,先天性脾大,南字第47507665号
1245,叶冰婷,220721194906279896,1981-11-03,黑龙江省穆棱市,安徽省零安市亭湖区牌楼巷56号034144,17776798218,lipuli@5gsf5.top,E57925819,济字第65569599号,6231788468166027534,0765-79572654,38430621744275762U,230400158002436,46827057-5,吸附工,周口小米装饰工程有限公司,653113342607,6H83VPR03EJXC4725,琼E29L0S,浆液性腺纤维瘤,130731196412133643
1246,匡凡英,37132319430113340X,1980-03-24,四川省乐山市,安徽省零安市相城区茶山乡勤丰村委杨家村30号,17195956409,pingxiangting@u1ac1.cn,P53272819,空字第21388946号,6229822835393074673,0353-55003000,71610626151979204Q,230709423453106,99238063-1,剑麻生产工,江西小米智能科技有限公司,350716903796,AEM9FK1455P4J6018,贵H0ZWSL,视网膜血管痉挛,230523198007144746
1247,蒲汝玉,320114199505039293,1955-11-19,云南省临沧市,安徽省零安市相城区茶山乡勤丰村委杨家村02号,14696543211,tubingfang@s3qjl.site,D10808648,后字第24781847号,6230265315614772977,0933-55274635,02440202823057866D,610927523524872,46384959-6,仪器仪表元器件装调工,巨鹿县令年小米加工厂,211451539287,X79GKCE22BCU21520,云DFB3Q0,急性十二指肠溃疡伴出血和穿孔,640302197408121923
1248,禹妹华,140926198210117910,1951-03-14,吉林省德惠市,安徽省零安市相城区丽华二村3040幢甲单元783室,15756523522,xutiande@uhxyd.site,P21964507,成字第78640612号,6214806993781158905,0517-26855471,74142421070383527C,532727566055490,78880279-6,大气环境监测工,山西沁州黄小米集团房地产开发有限公司,130490711720,4GRHU2CL4C2M47582,皖GGDULS,尺骨头骨折,装字第17308050号
1249,卞嫣娆,361024193808086140,1946-04-27,云南省玉溪市,吉林省通化市黄朗名园96栋4104174号,18511953729,goufurong@s6ro7.com.cn,E84281096,成字第45184702号,6228011150476323614,0763-67547566,29653101120038669C,530422499208600,02805746-3,普通工业工程技术人员,砚山县同和辣椒有限责任公司,513478418765,EL3WCG0524GRK9624,云JCSW0W,亚硝酸意外中毒,S05944505
1250,房汝瑛,211481198412070571,1934-07-16,伊犁州昭苏县,山东省山东省常州鼓楼区万福花园2幢乙单元4412室,17293259981,xuanyuanyuyan@kri7u.mobi,P94663435,参字第56399025号,6228898385963293098,0314-83783837,03110302417033838Y,231224020488035,34767797-7,其他证券业务人员,青岛小米宠物用品有限公司,451287190509,GC0S9YLE83FEH7908,川BYGG2A,抗感染药中毒,P74668114
1251,弓妃英,410324194911218652,1990-09-23,浙江省衢州市,安徽省合肥市相城区华润国际9幢009室,14819559027,hangnianzhen@gbpro.top,S12710905,沈字第62375563号,6252206049480169846,0943-38560637,98210200683752099D,152222992209557,84829469-1,其他文物保护作业人员,西藏小米科技有限责任公司,130610166109,ZWX06VKM557XL1630,川R0R1C2,脾扭转,后字第23106739号
1252,延晓博,542623196610216020,1942-08-12,黑龙江省佳木斯市,甘肃省常州市鼓楼区怡美花园7幢甲单元44176室,18422459755,lianlvbo@ewny1.site,P07614245,成字第78594332号,6228582661847097488,0372-33314217,12469003673158181G,430124752780636,05399540-0,枪管校直工,杭州阿尼码科技有限公司,411444005885,RTUG8SF25EJ9X6158,藏BPN300,高起鱼鳞病,S84566630
1253,尚恺涵,230621193901246560,1982-08-16,四川省安居区,安徽省合肥市相城区华润国际41幢683室,17789717023,congruxue@lwv0l.com.cn,D69529028,后字第01936146号,6216162318991287448,0335-67296148,855227299574251479,340826895810436,38425894-X,航空油料员,徐州小米家具有限公司,220161289374,EBVMWTJ131G0P8047,新C8WZGD,趋酮症性糖尿病,429004195806241271
